Answer.age	Answer.gender	Answer.language	Answer.time_in_minutes	Answer.tutorialInfo	competitor_s	competitor_v	distractor_s	distractor_v	img1	img2	img3	imptype	message	ParticipantGender	pos_competitor	pos_distractor	pos_target	pos_target.1	pos1	pos2	pos3	response	rt	target_s	target_v	trial	trialtype	workerid	logrt	half	third	redimptype	choice_location	MessageType
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	sx	v1	s2	v2	s2_v2	s1_v1	sx_v1	simple_c	s1	male	3	1	2	2	distractor	target	competitor	target	4355	s1	v1	0	filler	0	8.3790798892866	1	1	unambiguous	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	vx	s2	v2	s1_vx	s1_v1	s2_v2	simple_c	v1	male	1	3	2	2	competitor	target	distractor	target	1560	s1	v1	1	filler	0	7.35244110024358	1	1	unambiguous	2	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	s2	v2	sx_v1	s1_v1	s2_v2	simple	v1	male	2	3	1	1	target	competitor	distractor	competitor	3920	sx	v1	2	target	0	8.27384693278451	1	1	simple	2	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	sx	v1	s1_v2	sx_v1	s1_v2	ambig	s1	male	3	2	1	1	target	distractor	competitor	target	2764	s1	v2	3	filler	0	7.92443418488756	1	1	ambiguous	1	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v2	s2	vx	s1_v2	s2_v2	s2_vx	complex_c	s1	male	2	3	1	1	target	competitor	distractor	target	1568	s1	v2	4	filler	0	7.35755620091035	1	1	unambiguous	1	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	s1	vx	s2_v2	s1_vx	s1_v2	complex_c	s2	male	3	2	1	1	target	distractor	competitor	target	1421	s2	v2	5	filler	0	7.2591161280971	1	1	unambiguous	1	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	s2	v1	s1_vx	s1_v2	s2_v1	simple	s1	male	2	3	1	1	target	competitor	distractor	competitor	1716	s1	vx	6	target	0	7.44775128004791	1	1	simple	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v2	s2	vx	s2_vx	s1_v2	s2_v2	complex_c	s1	male	3	1	2	2	distractor	target	competitor	target	2281	s1	v2	7	filler	0	7.73236922228439	1	1	unambiguous	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	sx	v2	s1_v1	sx_v2	s1_v1	ambig	s1	male	1	2	3	3	competitor	distractor	target	competitor	1800	s1	v1	8	filler	0	7.49554194388426	1	1	ambiguous	1	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	vx	sx	v1	s1_vx	sx_v1	s2_v2	unambig	v2	male	1	2	3	3	competitor	distractor	target	target	1157	s2	v2	9	filler	0	7.05358572719368	1	1	unambiguous	3	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	sx	v1	sx_v1	s1_v1	s1_v2	complex	s1	male	3	1	2	2	distractor	target	competitor	competitor	1677	s1	v1	10	target	0	7.42476176182321	1	1	complex	3	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v2	s1	vx	s2_v2	s1_vx	s1_v2	complex	v2	male	1	2	3	3	competitor	distractor	target	target	2772	s1	v2	11	target	0	7.92732436030979	1	1	complex	3	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	sx	v2	sx_v2	s1_v1	s1_v2	complex_c	v1	male	3	1	2	2	distractor	target	competitor	target	1985	s1	v1	12	filler	0	7.59337419312129	1	1	unambiguous	2	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	vx	s2	v1	s2_v1	s1_vx	sx_v2	unambig	v2	male	2	1	3	3	distractor	competitor	target	target	1251	sx	v2	13	filler	0	7.13169851046691	1	1	unambiguous	3	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	sx	v2	sx_v2	s1_v1	s1_v2	complex_c	v1	male	3	1	2	2	distractor	target	competitor	target	1204	s1	v1	14	filler	0	7.09340462586877	1	1	unambiguous	2	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v1	s1	v2	s1_v2	s2_vx	s2_v1	simple	s2	male	3	1	2	2	distractor	target	competitor	target	2158	s2	vx	15	target	0	7.67693714581808	1	1	simple	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v1	sx	vx	sx_vx	s1_v2	s2_v1	unambig	s1	male	3	1	2	2	distractor	target	competitor	target	931	s1	v2	16	filler	0	6.83625927727707	1	1	unambiguous	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v2	s2	vx	s1_v2	s2_vx	s2_v2	complex_c	s1	male	3	2	1	1	target	distractor	competitor	target	954	s1	v2	17	filler	0	6.86066367144829	1	1	unambiguous	1	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	vx	s2	v1	s1_vx	s1_v2	s2_v1	simple_c	v2	male	1	3	2	2	competitor	target	distractor	target	1321	s1	v2	18	filler	0	7.18614430452233	1	1	unambiguous	2	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	s1	vx	s1_v1	s2_v2	s1_vx	simple_d	s2	male	1	3	2	2	competitor	target	distractor	target	1070	s2	v2	19	filler	0	6.97541392745595	1	1	unambiguous	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	sx	v2	s2_vx	s1_v1	sx_v2	unambig	s2	male	2	3	1	1	target	competitor	distractor	target	1226	s2	vx	20	filler	0	7.11151211649616	1	1	unambiguous	1	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v1	sx	v1	s2_v2	s2_v1	sx_v1	complex_c	v2	male	2	3	1	1	target	competitor	distractor	target	909	s2	v2	21	filler	0	6.81234509417748	1	1	unambiguous	1	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v1	s1	vx	s2_v1	s1_vx	s1_v1	complex	v1	male	1	2	3	3	competitor	distractor	target	target	1669	s1	v1	22	target	0	7.41997992366183	1	1	complex	3	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v1	sx	v2	sx_v2	s2_v1	s2_v1	ambig	s2	male	3	1	2	2	distractor	target	competitor	competitor	1192	s2	v1	23	filler	0	7.0833878476253	1	2	ambiguous	3	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	sx	v2	s1_v1	sx_v2	s1_v1	ambig	s1	male	3	2	1	1	target	distractor	competitor	competitor	1229	s1	v1	24	filler	0	7.11395610956603	1	2	ambiguous	3	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	s2	v1	s1_v2	s1_vx	s2_v1	simple	s1	male	1	3	2	2	competitor	target	distractor	competitor	1621	s1	vx	25	target	0	7.39079852173568	1	2	simple	1	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	s2	vx	s2_vx	s1_v2	s2_v2	complex	v2	male	2	1	3	3	distractor	competitor	target	competitor	1523	s2	v2	26	target	0	7.32843735289516	1	2	complex	2	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v2	s1	v1	s2_v2	sx_v2	s1_v1	simple	v2	male	1	3	2	2	competitor	target	distractor	target	2009	sx	v2	27	target	0	7.60539236481493	1	2	simple	2	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v1	sx	v1	s2_v2	s2_v1	sx_v1	complex_c	v2	male	2	3	1	1	target	competitor	distractor	target	1506	s2	v2	28	filler	0	7.31721240835984	1	2	unambiguous	1	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	sx	v1	sx_v1	s1_v2	s1_v2	ambig	v2	male	2	1	3	3	distractor	competitor	target	competitor	1095	s1	v2	29	filler	0	6.9985096422506	1	2	ambiguous	2	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v1	s1	v2	s1_v2	s2_v1	s2_v1	ambig	s2	male	3	1	2	2	distractor	target	competitor	target	1303	s2	v1	30	filler	0	7.17242457712485	1	2	ambiguous	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	s2	v2	s1_v1	sx_v1	s2_v2	simple	v1	male	1	3	2	2	competitor	target	distractor	target	1406	sx	v1	31	target	0	7.24850407237061	1	2	simple	2	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	sx	v1	sx_v1	s1_v1	s1_v2	complex_c	v2	male	2	1	3	3	distractor	competitor	target	target	1226	s1	v2	32	filler	0	7.11151211649616	1	2	unambiguous	3	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v1	s1	v2	s2_v1	s1_v2	s2_v1	ambig	v1	male	3	2	1	1	target	distractor	competitor	competitor	1741	s2	v1	33	filler	0	7.46221493976819	1	2	ambiguous	3	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v2	sx	v1	s2_v2	s2_v1	sx_v1	complex	s2	male	1	3	2	2	competitor	target	distractor	target	1241	s2	v1	34	target	0	7.12367278520461	2	2	complex	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	s2	v2	s2_v2	s1_v1	sx_v1	simple	v1	male	2	1	3	3	distractor	competitor	target	competitor	1848	sx	v1	35	target	0	7.52185925220163	2	2	simple	2	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	vx	s1	v2	s1_v2	s2_vx	s2_v1	simple_c	v1	male	2	1	3	3	distractor	competitor	target	target	1428	s2	v1	36	filler	0	7.26403014289953	2	2	unambiguous	3	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	s2	v1	sx_v2	s2_v1	s1_v2	simple	v2	male	3	2	1	1	target	distractor	competitor	competitor	1473	sx	v2	37	target	0	7.29505641646263	2	2	simple	3	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	vx	s2	v2	s2_v2	s1_vx	sx_v1	unambig	v1	male	2	1	3	3	distractor	competitor	target	target	1011	sx	v1	38	filler	0	6.91869521902047	2	2	unambiguous	3	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	s2	vx	s1_v2	s2_v2	s2_vx	complex	v2	male	1	3	2	2	competitor	target	distractor	target	1257	s2	v2	39	target	0	7.13648320859025	2	2	complex	2	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	sx	v2	sx_v2	s1_v1	s1_v2	complex	s1	male	2	1	3	3	distractor	competitor	target	competitor	2374	s1	v2	40	target	0	7.77233157516961	2	2	complex	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v2	sx	v1	s2_v2	s2_v1	sx_v1	complex	s2	male	1	3	2	2	competitor	target	distractor	target	1646	s2	v1	41	target	0	7.40610338123702	2	2	complex	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v2	sx	v1	sx_v1	s2_v2	s2_v2	ambig	v2	male	3	1	2	2	distractor	target	competitor	target	1312	s2	v2	42	filler	0	7.17930796950403	2	2	ambiguous	2	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	s2	v1	sx_v2	s2_v1	s1_v2	simple	v2	male	3	2	1	1	target	distractor	competitor	competitor	1398	sx	v2	43	target	0	7.24279792279376	2	2	simple	3	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	s2	v2	s2_v2	s1_v1	sx_v1	simple	v1	male	2	1	3	3	distractor	competitor	target	target	2010	sx	v1	44	target	0	7.60589000105312	2	2	simple	3	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	sx	v2	sx_v2	s1_v1	s1_v2	complex	s1	male	2	1	3	3	distractor	competitor	target	competitor	2384	s1	v2	45	target	0	7.77653502818524	2	3	complex	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	sx	v2	sx_v2	s2_v1	s1_v2	simple_d	s2	male	3	1	2	2	distractor	target	competitor	target	1055	s2	v1	46	filler	0	6.96129604591017	2	3	unambiguous	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	s2	vx	s1_v2	s2_vx	s2_v2	complex	v2	male	1	2	3	3	competitor	distractor	target	competitor	2034	s2	v2	47	target	0	7.61775957660851	2	3	complex	1	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	sx	v1	sx_v1	s1_v2	s1_v1	complex	s1	male	2	1	3	3	distractor	competitor	target	target	6474	s1	v1	48	target	0	8.77554943448619	2	3	complex	3	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	s2	v2	s1_v1	s2_v2	s1_vx	simple	s1	male	1	2	3	3	competitor	distractor	target	competitor	2406	s1	vx	49	target	0	7.78572089653462	2	3	simple	1	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v2	sx	v2	s2_v2	sx_v2	s1_v1	simple_d	v1	male	1	2	3	3	competitor	distractor	target	target	1444	s1	v1	50	filler	0	7.27517231945277	2	3	unambiguous	3	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	s2	vx	s2_vx	s1_v2	s2_v2	complex	v2	male	2	1	3	3	distractor	competitor	target	competitor	2120	s2	v2	51	target	0	7.65917136766606	2	3	complex	2	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	vx	s2	v1	sx_v2	s2_v1	s1_vx	unambig	v2	male	3	2	1	1	target	distractor	competitor	target	1280	sx	v2	52	filler	0	7.15461535691366	2	3	unambiguous	1	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	vx	s2	v1	s1_v2	s1_vx	s2_v1	simple_c	v2	male	2	3	1	1	target	competitor	distractor	target	791	s1	v2	53	filler	0	6.67329796776765	2	3	unambiguous	1	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v2	sx	vx	sx_vx	s2_v2	s1_v1	unambig	s1	male	2	1	3	3	distractor	competitor	target	target	1040	s1	v1	54	filler	0	6.94697599213542	2	3	unambiguous	3	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	s1	vx	s2_v1	s1_vx	s1_v1	complex_c	s2	male	3	2	1	1	target	distractor	competitor	target	1158	s2	v1	55	filler	0	7.05444965813294	2	3	unambiguous	1	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	sx	v1	s1_v1	sx_v1	s2_v2	simple_d	v2	male	1	2	3	3	competitor	distractor	target	target	954	s2	v2	56	filler	0	6.86066367144829	2	3	unambiguous	3	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v1	sx	v2	s2_v1	sx_v2	s2_v1	ambig	s2	male	1	2	3	3	competitor	distractor	target	target	1994	s2	v1	57	filler	0	7.59789795052178	2	3	ambiguous	3	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	vx	sx	v2	s2_vx	s1_v1	sx_v2	unambig	s1	male	1	3	2	2	competitor	target	distractor	target	1040	s1	v1	58	filler	0	6.94697599213542	2	3	unambiguous	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	sx	v1	s2	v2	sx_v1	s1_v1	s2_v2	simple_c	s1	male	1	3	2	2	competitor	target	distractor	target	846	s1	v1	59	filler	0	6.74051935960622	2	3	unambiguous	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	s2	v2	s1_vx	s1_v1	s2_v2	simple	s1	male	2	3	1	1	target	competitor	distractor	target	1765	s1	vx	60	target	0	7.4759059693674	2	3	simple	1	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v2	sx	v2	sx_v2	s2_v1	s1_v2	simple_d	s2	male	3	1	2	2	distractor	target	competitor	target	1202	s2	v1	61	filler	0	7.09174211509515	2	3	unambiguous	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v2	sx	vx	s2_v2	sx_vx	s1_v1	unambig	v1	male	1	2	3	3	competitor	distractor	target	target	1134	s1	v1	62	filler	0	7.0335064842877	2	3	unambiguous	3	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s2	v2	s2	vx	s2_vx	s1_v2	s2_v2	complex_c	s1	male	3	1	2	2	distractor	target	competitor	target	1078	s1	v2	63	filler	0	6.98286275146894	2	3	unambiguous	2	accessory
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	sx	v1	sx_v1	s1_v2	s1_v1	complex_c	v2	male	3	1	2	2	distractor	target	competitor	target	931	s1	v2	64	filler	0	6.83625927727707	2	3	unambiguous	2	species
37	Male	English	2.87166666666667	[v2,v1,s1,s1]	s1	v1	sx	v1	s2_v2	s1_v1	sx_v1	simple_d	s2	male	2	3	1	1	target	competitor	distractor	target	824	s2	v2	65	filler	0	6.71417052990947	2	3	unambiguous	1	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v1	s1	vx	s2_v2	s1_v1	s1_vx	simple_d	s2	female	2	3	1	1	target	competitor	distractor	target	1791	s2	v2	0	filler	1	7.49052940206071	1	1	unambiguous	1	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v1	s2	vx	s2_vx	s2_v1	s1_v1	complex	v1	female	3	1	2	2	distractor	target	competitor	target	4096	s2	v1	1	target	1	8.31776616671934	1	1	complex	2	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v2	sx	v2	s1_v1	s1_v2	sx_v2	complex_c	v1	female	2	3	1	1	target	competitor	distractor	target	1785	s1	v1	2	filler	1	7.48717369421374	1	1	unambiguous	1	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	vx	sx	v2	s2_vx	sx_v2	s1_v1	unambig	s1	female	1	2	3	3	competitor	distractor	target	target	1703	s1	v1	3	filler	1	7.44014668066269	1	1	unambiguous	3	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v2	s2	v1	s2_v1	s1_vx	s1_v2	simple	s1	female	3	1	2	2	distractor	target	competitor	competitor	3023	s1	vx	4	target	1	8.01400499477946	1	1	simple	3	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	vx	sx	v2	s2_vx	sx_v2	s1_v1	unambig	v1	female	1	2	3	3	competitor	distractor	target	target	1937	s1	v1	5	filler	1	7.568895663407	1	1	unambiguous	3	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	vx	s2	v1	s1_v2	s2_v1	s1_vx	simple_c	v2	female	3	2	1	1	target	distractor	competitor	target	1374	s1	v2	6	filler	1	7.22548147278229	1	1	unambiguous	1	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v2	s1	v1	s2_v2	sx_v2	s1_v1	simple	v2	female	1	3	2	2	competitor	target	distractor	competitor	2439	sx	v2	7	target	1	7.79934339821592	1	1	simple	1	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v1	sx	v2	s2_v2	s2_v1	sx_v2	complex	s2	female	2	3	1	1	target	competitor	distractor	target	4144	s2	v2	8	target	1	8.32941678393932	1	1	complex	1	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v1	sx	v2	s1_v1	sx_v2	s2_vx	unambig	s2	female	1	2	3	3	competitor	distractor	target	target	1368	s2	vx	9	filler	1	7.2211050981825	1	1	unambiguous	3	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v2	s2	vx	s1_v1	s2_v2	s2_vx	simple_d	s1	female	2	3	1	1	target	competitor	distractor	target	1336	s1	v1	10	filler	1	7.19743535409659	1	1	unambiguous	1	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v1	sx	v2	sx_v2	s1_v2	s1_v1	complex	s1	female	3	1	2	2	distractor	target	competitor	target	2232	s1	v2	11	target	1	7.7106533235012	1	1	complex	2	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	vx	sx	v1	sx_v1	s2_v2	s1_vx	unambig	v2	female	3	1	2	2	distractor	target	competitor	target	3096	s2	v2	12	filler	1	8.03786623470962	1	1	unambiguous	2	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v2	sx	v2	s2_v2	s2_v1	sx_v2	complex_c	v1	female	1	3	2	2	competitor	target	distractor	target	1551	s2	v1	13	filler	1	7.34665516317654	1	1	unambiguous	2	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v2	s1	vx	s2_v1	s1_vx	s1_v2	simple_d	v1	female	3	2	1	1	target	distractor	competitor	target	5664	s2	v1	14	filler	1	8.64188563537355	1	1	unambiguous	1	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v1	s1	v2	s2_v1	s2_vx	s1_v2	simple	s2	female	1	3	2	2	competitor	target	distractor	competitor	2336	s2	vx	15	target	1	7.75619534394812	1	1	simple	1	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v2	s2	vx	s2_vx	s1_v2	s2_v2	complex_c	s1	female	3	1	2	2	distractor	target	competitor	target	1911	s1	v2	16	filler	1	7.55538194424027	1	1	unambiguous	2	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v2	s2	v1	sx_v2	s1_v2	s2_v1	simple	v2	female	2	3	1	1	target	competitor	distractor	competitor	1025	sx	v2	17	target	1	6.93244789157251	1	1	simple	2	species
26	Female	English	2.64555	[v2,v1,v2,s1]	sx	v2	s2	v1	sx_v2	s1_v2	s2_v1	simple_c	s1	female	1	3	2	2	competitor	target	distractor	target	887	s1	v2	18	filler	1	6.78784498230958	1	1	unambiguous	2	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v2	s2	vx	s2_vx	s1_v2	s2_v2	complex	v2	female	2	1	3	3	distractor	competitor	target	target	1696	s2	v2	19	target	1	7.43602781635185	1	1	complex	3	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	vx	s1	v2	s2_v1	s2_vx	s1_v2	simple_c	v1	female	2	3	1	1	target	competitor	distractor	target	1654	s2	v1	20	filler	1	7.41095187558364	1	1	unambiguous	1	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v1	s2	vx	s2_vx	s2_v1	s1_v1	complex_c	s1	female	2	1	3	3	distractor	competitor	target	target	1262	s1	v1	21	filler	1	7.14045304310116	1	1	unambiguous	3	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	sx	v2	s1	v1	s2_v2	s1_v1	sx_v2	simple_c	s2	female	3	2	1	1	target	distractor	competitor	target	1296	s2	v2	22	filler	1	7.16703787691222	1	1	unambiguous	1	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v1	s2	v2	s1_v1	s2_v2	s1_v1	ambig	s1	female	3	2	1	1	target	distractor	competitor	target	1096	s1	v1	23	filler	1	6.99942246750796	1	2	ambiguous	1	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v2	s1	v1	sx_v2	s2_v2	s1_v1	simple	v2	female	2	3	1	1	target	competitor	distractor	competitor	1278	sx	v2	24	target	1	7.15305163493748	1	2	simple	2	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v2	sx	v2	s2_v2	sx_v2	s1_v1	simple_d	v1	female	1	2	3	3	competitor	distractor	target	target	1312	s1	v1	25	filler	1	7.17930796950403	1	2	unambiguous	3	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v2	s1	vx	s2_v1	s1_vx	s1_v2	simple_d	s2	female	3	2	1	1	target	distractor	competitor	target	1495	s2	v1	26	filler	1	7.30988148582479	1	2	unambiguous	1	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v2	sx	v1	s1_v1	s1_v2	sx_v1	complex	s1	female	2	3	1	1	target	competitor	distractor	target	1680	s1	v1	27	target	1	7.4265490723973	1	2	complex	1	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v2	s2	v1	s2_v1	s1_vx	s1_v2	simple	s1	female	3	1	2	2	distractor	target	competitor	competitor	1768	s1	vx	28	target	1	7.47760424319759	1	2	simple	3	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v1	s1	vx	s1_vx	s1_v1	s2_v1	complex	v1	female	3	1	2	2	distractor	target	competitor	target	1472	s1	v1	29	target	1	7.29437729928882	1	2	complex	2	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v1	s1	vx	s1_vx	s1_v1	s2_v1	complex_c	s2	female	2	1	3	3	distractor	competitor	target	target	1199	s2	v1	30	filler	1	7.08924315502751	1	2	unambiguous	3	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v2	s1	vx	s1_vx	s1_v2	s2_v2	complex_c	s2	female	2	1	3	3	distractor	competitor	target	target	1039	s2	v2	31	filler	1	6.94601399109923	1	2	unambiguous	3	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v2	s1	v1	s1_v1	s2_v2	s2_v2	ambig	s2	female	2	1	3	3	distractor	competitor	target	competitor	1165	s2	v2	32	filler	1	7.0604763659998	1	2	ambiguous	2	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v1	sx	v2	s1_v1	s1_v2	sx_v2	complex	s1	female	1	3	2	2	competitor	target	distractor	target	1152	s1	v2	33	target	1	7.04925484125584	1	2	complex	2	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v2	s2	v1	s1_v2	s1_v2	s2_v1	ambig	s1	female	1	3	2	2	competitor	target	distractor	target	824	s1	v2	34	filler	1	6.71417052990947	2	2	ambiguous	2	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v2	s1	vx	s1_vx	s2_v2	s1_v2	complex_c	s2	female	3	1	2	2	distractor	target	competitor	target	864	s2	v2	35	filler	1	6.76157276880406	2	2	unambiguous	2	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v2	s1	vx	s1_vx	s2_v2	s1_v2	complex	v2	female	2	1	3	3	distractor	competitor	target	target	1104	s1	v2	36	target	1	7.00669522683704	2	2	complex	3	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v1	s2	vx	s2_v1	s1_v1	s2_vx	complex_c	s1	female	1	3	2	2	competitor	target	distractor	target	920	s1	v1	37	filler	1	6.82437367004309	2	2	unambiguous	2	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v1	sx	v1	s1_v1	s1_v2	sx_v1	complex_c	v2	female	1	3	2	2	competitor	target	distractor	target	777	s1	v2	38	filler	1	6.65544035036765	2	2	unambiguous	2	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v2	sx	v2	sx_v2	s1_v2	s1_v1	complex_c	v1	female	2	1	3	3	distractor	competitor	target	target	855	s1	v1	39	filler	1	6.75110146893676	2	2	unambiguous	3	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v2	sx	v2	sx_v2	s2_v2	s1_v1	simple_d	v1	female	2	1	3	3	distractor	competitor	target	target	1414	s1	v1	40	filler	1	7.25417784645652	2	2	unambiguous	3	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v1	s1	v2	s2_v1	s1_v2	s2_v1	ambig	s2	female	1	2	3	3	competitor	distractor	target	target	1336	s2	v1	41	filler	1	7.19743535409659	2	2	ambiguous	3	accessory
26	Female	English	2.64555	[v2,v1,v2,s1]	s1	v2	sx	v2	sx_v2	s1_v2	s1_v1	complex_c	v1	female	2	1	3	3	distractor	competitor	target	target	1504	s1	v1	42	filler	1	7.31588350450979	2	2	unambiguous	3	species
26	Female	English	2.64555	[v2,v1,v2,s1]	s2	v2	sx	v1	s2_v2	s2_v2	sx_v1	ambig	s2	female	1	3	2	2	competitor	target	distractor	target	1182	s2	v2	43	filler	1	7.07496319796604	2	2	ambiguous	2	accessory
